City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
270,Salta,AR,2022-03-23 13:45:12,-24.7859,-65.4117,70.39,78,40,3.44
271,Potosi,BO,2022-03-23 13:46:12,-19.5836,-65.7531,49.06,76,20,5.75
272,Olyka,UA,2022-03-23 13:46:13,50.7186,25.8125,63.93,32,0,8.19
273,Konstantinovka,RU,2022-03-23 13:46:13,49.6167,127.9833,25.07,95,100,1.45
274,Astana,KZ,2022-03-23 13:41:58,51.1801,71.446,19.35,86,100,20.13
275,Bhag,PK,2022-03-23 13:46:17,29.0415,67.8239,95.47,5,0,19.95
276,Kayankulam,IN,2022-03-23 13:46:17,9.1833,76.5,83.03,74,82,7.18
277,Leningradskiy,RU,2022-03-23 13:46:18,69.3833,178.4167,5.45,86,94,3.44
278,Plouzane,FR,2022-03-23 13:46:18,48.3833,-4.6167,64.58,38,0,10.36
279,Izumo,JP,2022-03-23 13:46:18,35.3667,132.7667,40.95,85,7,4.5
280,Matagami,CA,2022-03-23 13:46:19,49.7502,-77.6328,10.51,79,0,0.0
281,Taonan,CN,2022-03-23 13:46:19,45.3333,122.7833,34.97,80,92,4.5
282,Kenai,US,2022-03-23 13:46:19,60.5544,-151.2583,29.08,65,40,16.11
283,Narsaq,GL,2022-03-23 13:46:20,60.9167,-46.05,34.02,60,100,3.58
284,Boyolangu,ID,2022-03-23 13:46:20,-8.1181,111.8935,77.41,89,100,3.04
285,Zambezi,ZM,2022-03-23 13:46:20,-13.5432,23.1047,73.49,81,78,5.95
286,Taphan Hin,TH,2022-03-23 13:46:21,16.2209,100.4198,90.97,57,76,6.82
287,Dillon,US,2022-03-23 13:42:07,34.4166,-79.3712,68.95,76,100,14.99
288,Longyearbyen,SJ,2022-03-23 13:46:21,78.2186,15.6401,3.04,60,20,8.05
289,Goderich,CA,2022-03-23 13:46:22,43.7501,-81.7165,36.91,75,100,32.21
290,Dauphin,CA,2022-03-23 13:46:22,51.1494,-100.0502,23.14,86,0,5.75
291,Salinas,US,2022-03-23 13:46:22,36.6777,-121.6555,55.56,93,100,3.44
292,Turbat,PK,2022-03-23 13:46:23,26.0023,63.044,86.58,29,0,15.66
293,Namibe,AO,2022-03-23 13:46:23,-15.1961,12.1522,79.38,73,61,10.0
294,Tiksi,RU,2022-03-23 13:46:23,71.6872,128.8694,-15.14,100,50,4.29
295,Asau,RO,2022-03-23 13:46:24,46.4333,26.4,61.72,40,0,8.84
296,Vardo,NO,2022-03-23 13:46:24,70.3705,31.1107,26.37,93,100,14.58
297,Sambava,MG,2022-03-23 13:46:24,-14.2667,50.1667,82.47,83,12,12.44
298,Tuktoyaktuk,CA,2022-03-23 13:46:24,69.4541,-133.0374,-20.2,76,40,16.11
299,Goragorskiy,RU,2022-03-23 13:46:25,43.5031,45.0792,36.05,56,0,14.05
300,Noumea,NC,2022-03-23 13:46:25,-22.2763,166.4572,80.01,99,96,7.72
301,Callaway,US,2022-03-23 13:46:25,30.153,-85.5699,68.92,96,100,23.02
302,Chute-Aux-Outardes,CA,2022-03-23 13:46:26,49.1168,-68.399,30.18,51,0,10.36
303,Jackson,US,2022-03-23 13:46:26,42.4165,-122.8345,53.04,93,0,0.0
304,Centerville,US,2022-03-23 13:43:31,39.6284,-84.1594,63.25,71,100,10.36
305,Le Mars,US,2022-03-23 13:46:27,42.7942,-96.1656,36.91,87,100,21.85
306,Cidreira,BR,2022-03-23 13:46:27,-30.1811,-50.2056,68.99,84,100,4.23
307,Norman Wells,CA,2022-03-23 13:46:27,65.282,-126.8329,-3.96,77,75,12.66
308,Nelson Bay,AU,2022-03-23 13:46:28,-32.7167,152.15,73.99,85,100,1.99
309,Teya,RU,2022-03-23 13:46:28,60.3778,92.6267,6.64,98,69,2.68
310,Ambulu,ID,2022-03-23 13:46:28,-8.345,113.6058,78.28,87,98,3.04
311,Masterton,NZ,2022-03-23 13:46:28,-40.9597,175.6575,60.89,99,100,3.06
312,Tuatapere,NZ,2022-03-23 13:46:29,-46.1333,167.6833,57.65,88,100,6.58
313,Anadyr,RU,2022-03-23 13:46:29,64.75,177.4833,10.9,79,20,4.47
314,Vostok,RU,2022-03-23 13:46:29,46.4856,135.8833,16.48,92,52,5.06
315,Ambon,ID,2022-03-23 13:46:30,-3.6954,128.1814,75.34,94,40,8.05
316,Chiredzi,ZW,2022-03-23 13:46:30,-21.05,31.6667,80.83,47,100,7.61
317,Montbrison,FR,2022-03-23 13:47:30,45.6667,4.0833,62.94,30,0,5.77
318,Atar,MR,2022-03-23 13:47:31,20.5169,-13.0499,91.69,10,0,8.59
319,Lusambo,CD,2022-03-23 13:47:31,-4.9667,23.45,92.23,37,100,1.81
320,Morsbach,DE,2022-03-23 13:47:31,50.8667,7.75,67.12,31,0,3.69
321,Bethel,US,2022-03-23 13:47:32,41.3712,-73.414,42.03,48,100,10.36
322,Naze,JP,2022-03-23 13:47:32,28.3667,129.4833,59.92,74,77,19.46
323,Ballina,AU,2022-03-23 13:47:32,-28.8667,153.5667,73.58,93,64,0.0
324,Olenegorsk,RU,2022-03-23 13:47:33,68.15,33.3,28.65,94,100,6.76
325,Hasaki,JP,2022-03-23 13:47:33,35.7333,140.8333,39.6,82,100,11.65
326,Port Lincoln,AU,2022-03-23 13:47:20,-34.7333,135.8667,60.13,71,15,10.6
327,Esperance,AU,2022-03-23 13:47:33,-33.8667,121.9,58.84,71,1,8.41
328,Dangara,IN,2022-03-23 13:47:34,29.6799,75.8931,84.16,12,16,9.15
329,Pedregal,PA,2022-03-23 13:47:34,8.3667,-82.4333,78.89,73,20,3.44
330,Dryden,CA,2022-03-23 13:47:34,49.7833,-92.7503,28.69,93,100,10.36
331,Yulara,AU,2022-03-23 13:47:35,-25.2406,130.9889,84.04,34,0,12.66
332,Alofi,NU,2022-03-23 13:47:35,-19.0595,-169.9187,75.09,94,100,2.3
333,Clyde River,CA,2022-03-23 13:47:35,70.4692,-68.5914,-10.97,84,100,6.91
334,Shirakawa,JP,2022-03-23 13:47:36,37.1223,140.2376,34.95,89,100,1.16
335,Jian,CN,2022-03-23 13:47:36,27.1172,114.9793,53.44,82,100,0.96
336,Nizhnyaya Tura,RU,2022-03-23 13:47:36,58.6293,59.8118,32.68,81,100,13.67
337,Lerwick,GB,2022-03-23 13:47:37,60.1545,-1.1494,50.0,85,100,13.98
338,Innisfail,AU,2022-03-23 13:47:37,-17.5333,146.0333,71.85,88,55,3.69
339,San Quintin,MX,2022-03-23 13:47:37,30.4833,-115.95,60.89,62,0,4.56
340,Poum,NC,2022-03-23 13:47:38,-20.2333,164.0167,79.41,77,100,9.48
341,Praya,CV,2022-03-23 13:47:38,14.9215,-23.5087,75.74,53,20,23.02
342,Kurtalan,TR,2022-03-23 13:47:39,37.9272,41.7028,47.16,100,75,1.14
343,Saint-Louis,SN,2022-03-23 13:45:04,16.3333,-15.0,100.71,8,0,10.58
344,Nemuro,JP,2022-03-23 13:47:39,43.3236,145.575,31.41,88,100,5.79
345,Shache,CN,2022-03-23 13:47:39,38.4167,77.2406,64.09,22,91,10.47
346,Acapulco,MX,2022-03-23 13:43:27,16.8634,-99.8901,71.42,78,0,5.75
347,Deputatskiy,RU,2022-03-23 13:47:40,69.3,139.9,-10.95,98,99,4.07
348,Monrovia,LR,2022-03-23 13:47:40,6.3005,-10.7969,92.97,72,99,8.1
349,Mana,GF,2022-03-23 13:47:40,5.6592,-53.7767,75.34,95,100,12.06
350,Omboue,GA,2022-03-23 13:47:41,-1.5746,9.2618,84.24,72,80,11.21
351,Kudahuvadhoo,MV,2022-03-23 13:44:16,2.6708,72.8944,83.28,66,0,13.15
352,Udarnyy,RU,2022-03-23 13:47:41,54.3409,42.8611,35.65,92,100,6.42
353,Biak,ID,2022-03-23 13:47:41,-0.9131,122.8766,73.47,87,100,1.95
354,Bathsheba,BB,2022-03-23 13:47:42,13.2167,-59.5167,83.01,61,40,23.02
355,Wanning,CN,2022-03-23 13:47:42,18.8003,110.3967,76.41,92,68,7.43
356,Belyy Yar,RU,2022-03-23 13:47:42,53.6039,91.3903,27.86,54,0,15.66
357,Lompoc,US,2022-03-23 13:47:43,34.6391,-120.4579,68.77,89,0,5.75
358,Katobu,ID,2022-03-23 13:47:43,-4.9408,122.5276,74.84,91,100,5.21
359,Fuzhou,CN,2022-03-23 13:46:38,26.0614,119.3061,55.29,90,100,2.59
360,Rio Grande,BR,2022-03-23 13:47:43,-32.035,-52.0986,71.71,69,46,11.41
361,Sorochinsk,RU,2022-03-23 13:47:44,52.4338,53.1583,33.6,99,100,7.2
362,Balykshi,KZ,2022-03-23 13:47:44,47.0667,51.8667,39.2,41,0,15.66
363,Marzuq,YE,2022-03-23 13:48:45,14.4,46.4667,82.33,38,46,14.54
364,Ropcha,UA,2022-03-23 13:48:45,48.1199,25.7742,57.31,34,0,6.93
365,Sorland,NO,2022-03-23 13:48:45,67.667,12.6934,42.85,96,100,31.56
366,Sistranda,NO,2022-03-23 13:48:46,63.7256,8.834,48.16,65,75,27.51
367,Qasigiannguit,GL,2022-03-23 13:48:46,68.8193,-51.1922,1.65,92,9,2.82
368,Maunabo,PR,2022-03-23 13:48:46,18.0072,-65.8993,83.46,76,39,15.12
369,Sinnamary,GF,2022-03-23 13:48:47,5.3833,-52.95,75.43,95,100,11.32
370,Mogadishu,SO,2022-03-23 13:48:47,2.0371,45.3438,85.87,79,20,10.36
371,Vagay,RU,2022-03-23 13:48:47,57.9375,69.0217,23.74,89,76,6.69
372,Rumonge,BI,2022-03-23 13:48:48,-3.9736,29.4386,78.01,74,47,3.33
373,Zedelgem,BE,2022-03-23 13:48:48,51.1262,3.1372,68.11,38,1,2.55
374,Mathathane,BW,2022-03-23 13:48:48,-22.2687,28.7495,84.34,34,3,10.16
375,Rosetta,EG,2022-03-23 13:48:49,31.4044,30.4164,57.15,56,15,20.18
376,Maragheh,IR,2022-03-23 13:48:49,37.3917,46.2398,43.07,45,40,21.85
377,Vostochnyy,RU,2022-03-23 13:48:49,55.8167,37.8667,51.1,92,32,3.31
378,Megion,RU,2022-03-23 13:48:50,61.0296,76.1136,21.22,92,92,6.44
379,Scarborough,GB,2022-03-23 13:44:51,54.2797,-0.4044,64.92,62,5,1.99
380,Riyadh,SA,2022-03-23 13:48:50,24.6877,46.7219,93.34,8,41,12.26
381,Tooele,US,2022-03-23 13:48:51,40.5308,-112.2983,35.17,80,0,5.75
382,Worland,US,2022-03-23 13:48:51,44.0169,-107.9554,29.55,74,0,9.22
383,Pangnirtung,CA,2022-03-23 13:48:52,66.1451,-65.7125,-11.2,77,100,0.0
384,Norwich,GB,2022-03-23 13:48:52,52.6278,1.2983,67.32,34,0,8.05
385,Sola,VU,2022-03-23 13:48:52,-13.8833,167.55,82.2,76,100,8.46
386,Dongsheng,CN,2022-03-23 13:48:52,39.8161,109.9776,42.44,40,1,7.81
387,Kisangani,CD,2022-03-23 13:48:53,0.5167,25.2,86.85,51,80,3.56
388,Colombo,LK,2022-03-23 13:48:53,6.9319,79.8478,84.15,76,100,8.88
389,Darhan,MN,2022-03-23 13:48:53,49.4867,105.9228,33.21,30,100,3.65
390,Ponta Delgada,PT,2022-03-23 13:48:38,37.7333,-25.6667,66.51,51,75,8.05
391,Mbanza-Ngungu,CD,2022-03-23 13:48:54,-5.25,14.8667,83.34,57,36,2.21
392,Ous,RU,2022-03-23 13:48:54,60.9058,61.5186,30.76,82,100,10.0
393,Bar Harbor,US,2022-03-23 13:48:55,44.3876,-68.2039,39.25,54,0,13.0
394,Baghmara,IN,2022-03-23 13:48:55,23.795,86.2085,87.66,7,6,6.78
395,Yangjiang,CN,2022-03-23 13:47:09,21.85,111.9667,63.05,85,100,8.9
396,Akureyri,IS,2022-03-23 13:48:55,65.6835,-18.0878,35.53,64,75,8.05
397,Havoysund,NO,2022-03-23 13:48:56,70.9963,24.6622,26.83,90,100,28.54
398,Mehamn,NO,2022-03-23 13:48:56,71.0357,27.8492,24.75,93,100,11.5
399,Krasnopavlivka,UA,2022-03-23 13:48:56,49.1372,36.3272,50.36,44,0,2.37
400,Myitkyina,MM,2022-03-23 13:48:57,25.3833,97.4,73.44,75,100,1.01
401,Bawku,GH,2022-03-23 13:48:57,11.0616,-0.2417,102.06,17,100,2.75
402,Christchurch,NZ,2022-03-23 13:48:20,-43.5333,172.6333,63.0,91,100,12.66
403,Chapleau,CA,2022-03-23 13:48:57,47.8405,-83.4034,30.29,55,75,11.5
404,Port-Gentil,GA,2022-03-23 13:48:58,-0.7193,8.7815,87.76,70,20,10.36
405,Antalaha,MG,2022-03-23 13:48:58,-14.9003,50.2788,81.37,85,46,8.68
406,Taungdwingyi,MM,2022-03-23 13:48:58,20.0167,95.55,75.0,84,100,6.13
407,Klaksvik,FO,2022-03-23 13:48:59,62.2266,-6.589,47.32,98,100,13.2
408,San Carlos De Bariloche,AR,2022-03-23 13:48:59,-41.1456,-71.3082,44.35,61,75,16.11
409,Dothan,US,2022-03-23 13:48:59,31.2232,-85.3905,71.8,94,100,13.8
410,Paamiut,GL,2022-03-23 13:50:00,61.994,-49.6678,20.1,84,46,13.71
411,Tema,GH,2022-03-23 13:50:00,5.667,-0.0166,90.01,62,20,16.11
412,Isangel,VU,2022-03-23 13:50:00,-19.55,169.2667,78.46,88,100,7.52
413,Saint George,US,2022-03-23 13:50:00,37.1041,-113.5841,44.94,42,0,15.01
414,Chadan,RU,2022-03-23 13:50:01,51.2833,91.5833,14.63,83,100,3.94
415,Nizhneangarsk,RU,2022-03-23 13:50:01,55.7833,109.55,7.41,89,79,7.2
416,Molchanovo,RU,2022-03-23 13:50:01,57.5817,83.7692,18.84,96,100,5.21
417,Chapais,CA,2022-03-23 13:50:02,49.7834,-74.8492,15.58,72,38,10.22
418,Thisted,DK,2022-03-23 13:50:02,56.9552,8.6949,54.19,40,6,6.08
419,Rock Sound,BS,2022-03-23 13:50:03,24.9,-76.2,76.21,79,29,16.96
420,Hammerfest,NO,2022-03-23 13:45:11,70.6634,23.6821,27.05,93,100,20.71
421,Neuquen,AR,2022-03-23 13:48:55,-38.9516,-68.0591,58.89,41,0,18.41
422,Clonakilty,IE,2022-03-23 13:50:04,51.6231,-8.8706,58.21,81,13,9.13
423,Saint-Georges,GD,2022-03-23 13:45:34,12.0564,-61.7485,83.88,65,40,23.02
424,Kodiak,US,2022-03-23 13:50:05,57.79,-152.4072,29.71,93,100,3.44
425,Ewo,CG,2022-03-23 13:50:05,-0.8725,14.8206,85.48,50,96,2.55
426,Pontarlier,FR,2022-03-23 13:50:05,46.8333,6.25,56.01,38,2,3.09
427,Derbent,RU,2022-03-23 13:50:06,42.0678,48.2899,40.5,58,30,14.67
428,Kodinsk,RU,2022-03-23 13:50:06,58.6881,99.1844,20.25,99,100,2.86
429,Petropavlovsk-Kamchatskiy,RU,2022-03-23 13:50:06,53.0452,158.6483,16.39,79,40,4.47
430,Bima,ID,2022-03-23 13:50:07,-8.4667,118.7167,76.32,97,100,2.93
431,Bud,US,2022-03-23 13:50:07,39.447,-86.1758,60.4,95,99,12.86
432,Hami,CN,2022-03-23 13:50:07,42.8,93.45,49.42,36,100,3.85
433,Tremedal,BR,2022-03-23 13:50:08,-14.9758,-41.4108,83.43,46,60,8.79
434,Gumdag,TM,2022-03-23 13:50:08,39.2061,54.5906,49.8,48,96,6.93
435,Marondera,ZW,2022-03-23 13:50:08,-18.1853,31.5519,68.9,57,93,5.97
436,Gualaco,HN,2022-03-23 13:50:08,15.05,-86.05,73.24,64,35,3.91
437,Balgazyn,RU,2022-03-23 13:50:09,51.0,95.2,20.08,77,100,8.25
438,Labytnangi,RU,2022-03-23 13:50:09,66.6572,66.4183,20.26,84,98,10.22
439,Vestmanna,FO,2022-03-23 13:50:09,62.1564,-7.1664,45.52,100,100,4.61
440,Omsukchan,RU,2022-03-23 13:50:10,62.5333,155.8,5.2,96,100,3.09
441,Talcahuano,CL,2022-03-23 13:48:03,-36.7167,-73.1167,56.88,72,20,10.36
442,Jiuquan,CN,2022-03-23 13:50:10,39.7432,98.5174,55.71,19,100,5.21
443,Cochrane,CA,2022-03-23 13:50:11,51.1834,-114.4687,50.63,37,100,14.97
444,Manchester,GB,2022-03-23 13:50:11,53.4809,-2.2374,67.15,31,5,5.75
445,Simao,CN,2022-03-23 13:50:11,22.7886,100.9748,60.28,99,86,1.59
446,Wasilla,US,2022-03-23 13:50:12,61.5814,-149.4394,28.74,57,0,11.5
447,Pemangkat,ID,2022-03-23 13:50:12,1.1667,108.9667,80.44,78,12,4.76
448,Pontianak,ID,2022-03-23 13:50:12,-0.0333,109.3333,80.58,78,20,2.3
449,Sao Gabriel Da Cachoeira,BR,2022-03-23 13:50:13,-0.1303,-67.0892,75.54,94,100,1.28
450,Leh,IN,2022-03-23 13:50:13,34.1667,77.5833,25.21,49,43,2.04
451,Prince Rupert,CA,2022-03-23 13:50:09,54.3161,-130.3201,42.49,87,100,24.16
452,Kontagora,NG,2022-03-23 13:50:13,10.3999,5.4695,104.18,16,100,1.43
453,Padang,ID,2022-03-23 13:50:14,-0.9492,100.3543,78.85,85,32,3.42
454,Raudeberg,NO,2022-03-23 13:50:14,61.9875,5.1352,50.86,55,92,22.84
455,Rafai,CF,2022-03-23 13:50:14,4.95,23.9167,95.38,28,80,1.5
456,Tommot,RU,2022-03-23 13:50:15,58.9564,126.2925,3.27,98,64,2.15
457,Jumla,NP,2022-03-23 13:51:15,29.2747,82.1838,49.21,50,23,5.61
458,Shenjiamen,CN,2022-03-23 13:51:15,29.9576,122.298,47.88,65,46,5.19
459,Mildura,AU,2022-03-23 13:51:16,-34.2,142.15,58.96,51,100,3.44
460,Gimli,CA,2022-03-23 13:51:16,50.6336,-96.9907,30.22,93,74,16.11
461,Berlevag,NO,2022-03-23 13:51:17,70.8578,29.0864,24.8,91,100,17.29
462,Palmer,US,2022-03-23 13:51:17,42.1584,-72.3287,40.24,44,40,6.91
463,Yerbogachen,RU,2022-03-23 13:51:17,61.2767,108.0108,13.01,96,100,1.74
464,Tombouctou,ML,2022-03-23 13:51:18,20.0,-3.0,93.81,5,0,10.51
465,Vermillion,US,2022-03-23 13:51:18,42.7794,-96.9292,35.76,80,100,20.11
466,Pedernales,DO,2022-03-23 13:51:18,18.0384,-71.744,82.54,56,0,5.35
467,Chifeng,CN,2022-03-23 13:51:19,42.2683,118.9636,36.14,56,0,5.08
468,Ixtapa,MX,2022-03-23 13:51:19,20.7,-105.2,65.39,21,59,2.66
469,Dhidhdhoo,MV,2022-03-23 13:51:19,6.8833,73.1,83.84,63,57,10.27
470,Gazli,UZ,2022-03-23 13:51:20,40.1333,63.45,48.2,42,92,5.79
471,Messina,IT,2022-03-23 13:50:12,38.1933,15.5497,62.15,47,8,19.57
472,Southbridge,US,2022-03-23 13:51:20,42.0751,-72.0334,40.3,48,91,3.0
473,Carutapera,BR,2022-03-23 13:51:21,-1.195,-46.02,81.37,82,78,3.85
474,Alice Springs,AU,2022-03-23 13:51:21,-23.7,133.8833,74.75,38,2,0.0
475,Port Blair,IN,2022-03-23 13:51:21,11.6667,92.75,82.44,78,40,2.3
476,Villazon,BO,2022-03-23 13:51:22,-22.0866,-65.5942,56.86,56,33,2.13
477,Sal Rei,CV,2022-03-23 13:51:22,16.1833,-22.9167,73.6,64,40,25.32
478,Maceio,BR,2022-03-23 13:51:22,-9.6658,-35.7353,76.44,88,75,4.61
479,Vestmannaeyjar,IS,2022-03-23 13:51:23,63.4427,-20.2734,45.59,93,40,9.22
480,Daru,PG,2022-03-23 13:51:23,-9.0763,143.2092,78.08,84,100,6.51
481,Shitanjing,CN,2022-03-23 13:51:23,39.2342,106.3439,49.33,28,65,10.2
482,Karla,EE,2022-03-23 13:51:24,59.3723,24.9275,39.16,75,75,16.11
483,Aranos,NA,2022-03-23 13:51:24,-24.1333,19.1167,86.45,23,92,10.89
484,Coihaique,CL,2022-03-23 13:51:02,-45.5752,-72.0662,45.21,93,100,0.0
485,Dongobesh,TZ,2022-03-23 13:51:24,-4.0667,35.3833,72.93,43,95,8.68
486,Erenhot,CN,2022-03-23 13:51:25,43.6475,111.9767,37.24,24,58,10.98
487,Moranbah,AU,2022-03-23 13:51:25,-22.0016,148.0466,73.04,67,0,5.61
488,Verkhnebakanskiy,RU,2022-03-23 13:51:25,44.8492,37.6572,49.03,37,0,17.72
489,Jalu,LY,2022-03-23 13:51:26,29.0331,21.5482,62.29,28,4,18.19
490,Les Cayes,HT,2022-03-23 13:51:26,18.2,-73.75,81.55,59,0,6.67
491,Corinto,GR,2022-03-23 13:51:26,37.9407,22.9573,53.89,58,69,25.37
492,Dwarka,IN,2022-03-23 13:51:27,22.2394,68.9678,78.19,68,12,13.2
493,Pueblo,US,2022-03-23 13:51:27,38.2545,-104.6091,37.42,54,0,11.5
494,Tamazunchale,MX,2022-03-23 13:51:27,21.2667,-98.7833,64.2,42,0,2.21
495,Snezhnogorsk,RU,2022-03-23 13:51:28,69.1933,33.2531,26.38,96,100,7.81
496,Grande Prairie,CA,2022-03-23 13:50:59,55.1667,-118.8027,32.18,86,40,8.05
497,Korla,CN,2022-03-23 13:51:28,41.7597,86.1469,53.24,42,90,7.4
498,Markova,UA,2022-03-23 13:51:28,48.6758,24.4138,56.53,38,5,1.99
499,Smithers,CA,2022-03-23 13:51:29,54.7804,-127.1743,32.32,100,75,2.3
500,Kochki,RU,2022-03-23 13:51:29,54.3358,80.4806,23.34,94,100,17.6
501,Ocean City,US,2022-03-23 13:51:29,39.2776,-74.5746,49.01,69,100,13.0
502,Thinadhoo,MV,2022-03-23 13:51:30,0.5333,72.9333,83.93,67,0,15.43
503,Nouakchott,MR,2022-03-23 13:50:27,18.0858,-15.9785,93.13,37,2,13.62
504,Joensuu,FI,2022-03-23 13:52:30,62.6012,29.7632,40.26,62,0,6.91
505,Santa Helena,BR,2022-03-23 13:52:30,-2.2311,-45.3,85.48,71,99,2.73
506,Ushibuka,JP,2022-03-23 13:52:31,32.1906,130.0228,50.4,77,0,12.06
507,Linda,US,2022-03-23 13:52:31,39.1277,-121.5508,64.58,85,0,0.0
508,Apango,MX,2022-03-23 13:52:32,17.7333,-99.3333,70.0,46,10,4.23
509,Kralendijk,BQ,2022-03-23 13:52:32,12.15,-68.2667,80.58,74,40,19.57
510,Yuza,JP,2022-03-23 13:52:32,39.0,139.9167,36.73,77,100,7.45
511,Thunder Bay,CA,2022-03-23 13:52:33,48.4001,-89.3168,31.28,100,100,18.41
512,Kwinana,AU,2022-03-23 13:52:33,-32.25,115.7667,72.23,46,0,12.75
513,Yeppoon,AU,2022-03-23 13:52:33,-23.1333,150.7333,69.58,75,0,6.85
514,Sciacca,IT,2022-03-23 13:52:34,37.5082,13.0881,60.03,53,2,8.77
515,Casma,CL,2022-03-23 13:52:34,-41.0082,-73.1244,54.25,84,36,4.88
516,Santa Isabel,BR,2022-03-23 13:52:34,-23.3156,-46.2214,73.11,61,0,3.18
517,Pa Sang,TH,2022-03-23 13:52:35,18.5262,98.9394,82.02,54,59,0.4
518,Benghazi,LY,2022-03-23 13:52:35,32.1167,20.0667,57.65,58,20,19.93
519,Turukhansk,RU,2022-03-23 13:52:35,65.8167,87.9833,9.91,87,52,9.06
520,Dali,CN,2022-03-23 13:52:36,25.7,100.1833,56.14,87,100,6.55
521,Zhigansk,RU,2022-03-23 13:52:36,66.7697,123.3711,6.62,97,100,4.85
522,Borba,BR,2022-03-23 13:52:36,-4.3878,-59.5939,80.83,89,89,4.27
523,Upata,VE,2022-03-23 13:52:36,8.0086,-62.3989,82.38,53,99,6.64
524,Tashla,RU,2022-03-23 13:52:37,51.7716,52.7427,32.5,97,100,9.62
525,Petropavlovskoye,RU,2022-03-23 13:52:37,52.0712,84.107,24.8,73,100,16.78
526,Itacoatiara,BR,2022-03-23 13:52:37,-3.1431,-58.4442,80.73,89,54,4.68
527,Indian Head,US,2022-03-23 13:52:38,38.6001,-77.1622,54.95,57,0,7.0
528,North Platte,US,2022-03-23 13:52:38,41.1239,-100.7654,31.89,63,100,19.57
529,Baker City,US,2022-03-23 13:52:38,44.7749,-117.8344,43.59,100,100,3.44
530,Yatou,CN,2022-03-23 13:52:39,37.15,122.3833,43.11,93,0,8.84
531,Peniche,PT,2022-03-23 13:52:39,39.3558,-9.3811,57.11,92,100,16.15
532,Rajula,IN,2022-03-23 13:52:39,21.05,71.4333,84.25,39,23,7.02
533,Xapuri,BR,2022-03-23 13:52:40,-10.6517,-68.5044,84.07,69,69,2.89
534,Catuday,PH,2022-03-23 13:52:40,16.2923,119.8062,80.62,79,0,17.47
535,Senno,RU,2022-03-23 13:52:40,59.5336,33.9167,39.06,91,70,4.52
536,Mayumba,GA,2022-03-23 13:52:41,-3.432,10.6554,83.14,78,60,9.28
537,Rexburg,US,2022-03-23 13:49:55,43.826,-111.7897,29.71,74,0,3.44
538,Meulaboh,ID,2022-03-23 13:52:41,4.1363,96.1285,79.77,83,62,4.61
539,Najran,SA,2022-03-23 13:48:21,17.4924,44.1277,93.85,16,46,19.91
540,Ginda,IN,2022-03-23 13:52:42,30.6945,78.4932,58.82,26,4,5.03
541,Barillas,GT,2022-03-23 13:52:42,15.8036,-91.3158,70.84,56,0,2.48
